#OTUID	taxonomy	confidence
9f0b2c506be23de4acddd23a74e8e6ae	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999973556869655
4433a1f809cbd9d44d5d1d005c7d0052	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999852430009982
dc12da842e3504750937377ee982ac82	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium; s__uncultured_bacterium	0.9108388627632578
52bfc37a2468f6c00ff5c7ca29ad0074	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_7	0.9999978478816403
10ffc87a0d9ad9f4c4729030f347e9a0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Candidatus_Nitrotoga; s__uncultured_beta	0.8219108149777095
29c761b3c0b4a3a1e6fd4cb52f3c17a3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Arachis_hypogaea	0.7799296918076078
f979eec8585cb031a0219ebe3761a7f0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9992224771182037
2780b63a76355adf24a4e6b118deb1b9	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_johnsonii	0.8519859906685847
2afa7fd2c4bc20fddfdd73b3345be26b	d__Bacteria	0.7624838013056434
3c1369937804d33818e29bf8b7fb1d67	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1; s__uncultured_Firmicutes	0.8039603565503313
9073ba8a7d173d0c8f9a4f4cb969cf4d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Aliivibrio	0.927201563145476
e87dae8c9553db99d7fc5ba09730e201	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Thermovirga; s__metagenome	0.9898109369225375
d02cabee67c27a35344e263a9cba378f	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999967
5993bb4dda8f1db08fef25158f7d031e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Candidatus_Nitrotoga	0.8869053346553863
048af4107a95ea33a2bcc4f66047e6f5	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Kurthia	0.8770052813673669
08f14ee4795a091bd07688d8ceef6322	d__Bacteria	0.89547846744939
