"","01T6","02T6","06T6","08T6","15T6","16T6","21T6","25T6","28T6","29T6","35T6","43T6","48T6","51T6","55T6","59T6","60T6","61T6","63T6","67T6","75T6","76T6"
"dbA|BDHKPFKD_00682",15.946350308176,14.801689099933,17.3612055151496,13.8548899738849,16.6847590986092,16.1787080800904,15.4352897725515,16.840214968015,15.5371042301922,17.4975534151207,16.8226548085579,15.437920526023,15.3296259365604,15.1680238565737,16.8060154104447,17.64799894498,15.4584349227532,17.6764476759057,16.2996705556124,14.8141401952019,15.6286496812173,15.6404832749112
"dbA|BDHKPFKD_00685",15.9765299644934,15.4894290031108,17.0070169016641,15.6446696039457,18.3132284746887,16.8171245549047,14.8456914802068,16.8958351027521,14.4775769720198,16.5035115425834,16.5907897200983,15.4193706434923,17.0619099662368,16.4575011639709,18.0461680375549,18.3964080922563,15.479523511839,18.7568031291128,16.639887960023,15.7767697846215,15.1590635280338,15.8907086655467
"dbA|BDHKPFKD_00695",14.295066223897,14.3976381405987,14.3948931083673,14.2984203467329,14.178264852334,13.8357691868226,14.4923851216267,14.3729186350187,14.6506546047032,14.1761554015926,14.2193166279336,15.0647193508644,14.3489496980499,14.2154754881722,14.2856960332663,14.4257129639555,14.4201868132245,13.466357328574,13.9452084658867,14.4499181194957,14.2067456243473,14.325856403811
"dbA|BDHKPFKD_00737",14.9671816397885,15.5426191852724,15.4502959538578,15.3487464578265,16.4396584980882,15.1261169564229,14.6228888474792,15.6484313718158,14.640194749636,15.734475622419,16.0495178828727,14.7414790250029,15.5329516183306,15.0219716889836,16.0214119128887,16.3155715234766,14.5345340174552,16.3385391453494,15.6094564981201,15.1213900202286,15.3373596415199,15.0176564871439
"dbA|BDHKPFKD_00745",17.1945817854265,16.944223607055,17.8512076415247,16.7343593087975,18.7839626523653,17.4825860729381,17.3082629064972,17.7008967987437,17.5013460568441,18.0031076742578,18.194161156551,17.1101475840251,16.8716290360954,17.4477238371718,18.4829785655899,18.6411584522082,17.05896112388,18.9244383263315,17.6110333639134,16.8008684540919,16.2466255377879,16.1534695210205
"dbA|BDHKPFKD_00755",15.4537314302128,15.5711215130932,16.0876709165654,16.1100966249282,16.5600193519828,15.4427859874633,14.645956055947,15.7917417807707,14.5352448008314,16.0579282004549,15.946841500435,14.8226899977848,15.7053747911701,16.0726021012421,15.9107165309679,16.0871517307715,14.4372864829105,17.2647790787564,16.0220578276015,15.4655866049989,15.5721744059821,15.6634579170808
"dbA|BDHKPFKD_00759",14.2408607953152,14.9686444782429,14.0911738874268,13.7387980164618,14.4385769285436,14.275765087518,15.881131295657,14.4367604530449,16.1072632594788,14.0267146804416,13.9619644835006,15.6483410051507,14.840307507602,14.509753417444,14.3069961552447,13.9955469444248,16.092906968624,14.0584066789807,14.2946081128825,14.9467712296375,14.3117605653075,14.3654718570554
"dbA|BDHKPFKD_00768",14.3850613013222,13.9405782201857,14.2822365527154,14.610491732526,13.6658153594679,14.3063738951859,14.5999291039103,14.283499955497,14.5900743474128,13.8815286777979,14.1151150836414,14.9742087447226,14.0570740205385,13.8822235898599,14.3849672548687,14.6952519670114,14.465415337283,14.7077304612441,14.0742191983089,14.0650244995274,14.3412389396885,14.1907126579776
"dbA|BDHKPFKD_00778",14.5468878193133,14.6961323964888,15.0816298015852,14.7772298010159,14.2198199851366,14.7429906500899,14.7298794960746,14.8113372167726,14.4152018014319,14.9203272932562,14.6792878889416,14.7311010010495,14.7426658142346,14.6600622310622,14.8240915800593,15.186362903811,14.5880160604798,15.3133614312563,14.7440955814198,14.4507174412385,14.4385078926545,14.3519758724559
"dbA|BDHKPFKD_00783",15.4842583626146,16.515705731168,17.2799690490792,16.519587325484,15.1288638511826,14.6511233348296,15.2781860352434,16.7923163502043,15.798279134722,15.9006672991506,17.3136332548011,15.2378482166265,16.0448617845339,16.2048164662,16.7272085882741,16.9818533304772,15.2304563344705,17.0777646887765,16.8809900046391,14.9846773902384,16.0203402971213,15.6444000686978
"dbA|BDHKPFKD_00784",16.1299100106158,17.0033829720251,17.4057031942763,17.0599777314234,16.4458658449139,16.5991442009323,15.2396759715325,17.5216426005672,15.3622650673974,14.0979603652956,17.1569492623267,15.4909063005622,17.3940103993643,16.4477931708476,17.5703889785702,17.6777986539089,17.235600247558,14.097828046472,17.0970916657051,17.5036412983184,16.9842022819978,16.4331395629377
"dbA|BDHKPFKD_00786",16.9167914631795,16.380380550875,19.5409863024348,14.4404843643105,16.3138908877231,17.0404733250079,17.0958907631485,15.9103959334996,16.1801883754755,15.3230606294811,17.4298614633501,16.2262122886339,16.5046050905841,13.9975846979149,19.2811211500668,19.9995125241058,18.7008347986999,18.1333450643291,16.4099639331823,15.8454741279696,17.63985910651,16.8851053801176
"dbA|BDHKPFKD_00794",15.5089547380152,15.8515707584412,16.1718238888026,15.8300791816582,15.4685422574797,15.5559666009353,14.8290030853271,15.451652427802,14.9720000763884,16.3608251197682,16.3499261561287,14.8397111571422,15.7186547500695,15.8620576997005,16.7016025654277,16.7332648872982,14.840880440545,16.1408309849987,15.9819415869329,15.6229516726019,15.2106528955427,15.3225168032457
"dbA|BDHKPFKD_00799",16.799637527781,15.3098077099865,18.7515102124137,14.4586882322767,16.7168907128268,16.4350719228615,16.7564708386089,15.1253529727218,17.4456671127178,15.1944735944984,15.9870495954409,16.8623198782697,15.8818757831376,16.6711489986066,17.0197635449163,15.9533823843922,17.2868802404249,18.559804711446,16.5497551531389,14.5054533393628,16.0348481013226,16.0252433284496
"dbA|BDHKPFKD_00800",14.2869241057501,15.8202456988472,18.1773429909671,16.8489652948617,15.853631394738,17.0672629653616,16.4204371318736,16.4232453817001,16.4631771656091,14.947946584398,14.8884532248838,16.5555365648834,16.3170341226705,16.6922584150763,17.2104476504362,14.9293608974782,15.3375547679272,18.2891173274802,16.1004807156285,16.1699059620367,16.5658922643248,17.0575799455234
"dbA|BDHKPFKD_00801",15.8234077309142,16.0998285548537,17.6159851586276,16.2733210859368,16.8035625732872,16.0031333629322,15.0101530690781,16.339889368105,15.0223594663121,16.512883550237,16.4445930082532,15.1079725454756,15.8649041318554,16.2636585108762,15.0409838057541,16.6991459771202,15.1097059114927,16.7036867014781,16.426613853713,15.8050041138589,15.8872576090792,15.8478420645747
"dbA|BDHKPFKD_00816",14.6218279811459,17.1041012290195,17.6537933306832,17.0864557640837,16.4303920220325,17.2550549083037,15.2858623408755,17.3489111835382,16.6400890121742,17.222823493881,17.0580378322139,15.1626197121628,16.7696042449869,16.236297139382,17.123296346676,17.1130548849861,15.2866265315328,16.6409529182852,16.8561242513008,15.3731973407779,16.875050636154,16.4060646770382
"dbA|BDHKPFKD_00818",14.3232527795322,16.5390597337803,17.6065047329636,16.055131209005,16.2949429616946,14.4803679522922,16.2138257448426,17.2968076178193,16.544518616627,16.7058294332369,17.2048139992008,16.2927449454026,16.7298935403493,15.3949263466648,16.6745591378448,16.1897221550799,16.501988577133,17.712964716536,16.0437135285722,16.8677879995453,14.0451792979761,15.836034011981
"dbA|BDHKPFKD_00844",15.4818421346979,15.6076386520546,16.3965014533066,15.9637121081393,15.2996893266843,16.1979751497147,15.5715946911795,15.5291704699236,15.5964600426424,15.101679182725,15.9210891357866,15.3410080834081,15.6071110974403,15.7203948611054,17.4770914094049,17.3700985683157,15.5198378441372,16.9040903708946,14.7577067404967,15.121475309192,15.4345768965898,15.4980778270848
"dbA|BDHKPFKD_00873",15.6365013997725,16.8162006315966,17.2269855821314,16.5285076212067,15.6190658398775,15.742375395494,15.3415570581235,16.2700150631516,17.5143942064403,16.8245597351519,16.913091819822,15.3293534654791,16.6387844374211,15.8611273882705,16.8845202863303,16.9282606050023,17.0714654415542,16.3661353916039,16.0743275324589,15.5771363017473,15.8923083976479,15.528031387992
"dbA|BDHKPFKD_00874",15.3886309863521,15.6033130081247,16.7180242186211,16.0317063380956,16.326936597684,15.1398534724486,14.5466046330291,15.4699151475956,14.6877035375671,14.4456907658691,14.8377866319337,14.8340775691392,15.3425425202117,15.6778683626998,16.1691892182822,16.0313613470859,14.5230766357731,15.7585465270389,15.5771781643803,15.3550015888152,15.7051111274252,15.1647653439521
"dbA|BDHKPFKD_00877",15.0332613065788,15.0535865448683,15.0576363882999,15.3656104849602,13.9550814049867,12.6055357934611,15.0728566892659,14.8032588152924,15.1100208771689,15.0342876997152,14.4437856502305,15.1348128739104,14.8137630087855,14.8974504094472,15.3486735081067,15.3107520797733,15.2697935210379,14.7097783018123,13.819918420865,14.7607277176189,15.0769983875181,15.0726716433273
"dbA|BDHKPFKD_00971",15.5384676355856,17.0311374261366,16.9743855716617,18.2220574142788,16.7789306800858,17.2614803802066,14.9590797583476,16.7058626287891,17.7603964057735,17.9979733829652,17.7363094131811,16.205943096467,17.3472432695838,18.0053394241375,18.1993983737145,18.2980370553015,17.2452197997831,17.7858834645344,17.1035430989579,16.4247247726106,16.6541710101241,16.2394959234387
"dbA|BDHKPFKD_00974",14.9404831025238,15.4724530638502,15.183190403741,14.7793841102007,15.0804342047209,14.6077151306425,16.0328429003036,14.9021159748455,16.3409639994467,14.5937517837339,12.8357180887815,15.880264850466,15.6858432586033,14.8296609212882,12.6494689984482,12.544392021492,16.5123563164509,15.6337318859789,14.0554971801582,15.6773050124902,15.6200682062801,15.2510170935453
"dbA|BDHKPFKD_00987",14.7462356034157,14.280441448747,14.6093446538941,14.7955269935742,14.8436031198302,14.9412106995438,14.7424835598248,14.3066511265587,14.6280545136706,14.9961495484393,14.1657632349538,14.8190394129963,14.4267644891164,14.9032817884549,14.6926325455844,16.1847380135281,14.639197906087,16.2943644297897,15.0040962361046,14.1466206701736,14.3486512719165,14.4559062679859
"dbA|BDHKPFKD_01036",15.2397127256212,15.5426586814793,16.36691343664,15.7045828950996,16.6415209853726,15.2690249244797,14.7233045837124,15.739707593481,14.5284175296344,15.7384125848144,15.7441647685695,14.8489015417469,15.2821872511184,15.4177693157775,16.3594423112677,14.9485958105298,14.636383177484,16.3056512055283,15.7896672876318,15.2682934913363,15.3709936125201,15.2311483915806
"dbA|BDHKPFKD_01037",14.0144604260948,13.7514543445618,13.822647042333,13.9786636266173,14.4413926443453,13.792012773447,14.6160504051023,13.7739858597472,14.2976595438457,13.7223124703764,13.6341992303864,14.9195657158679,14.0661954439003,13.6585646711199,14.0082239881128,14.0292953386387,14.5550226292717,16.2840516899678,13.6338296617127,14.1077721021533,13.5594401139122,13.8730380394253
"dbA|BDHKPFKD_01040",14.9473404707869,15.8154068225268,15.7699138042816,15.4414407794943,15.3038313008086,14.8483311642563,14.6856512859482,15.7544871202682,14.5296851383108,15.2595634238685,16.0289571265544,14.8201012200704,15.6255885287182,14.938638942951,15.6379724105149,15.3622469334502,14.6258508120075,15.0269684669841,15.5678312647918,15.4898089641008,15.531543182527,15.0598836117108
"dbA|BDHKPFKD_01047",15.1389898657681,14.6489296740602,14.1901824365946,15.3149400190145,15.6429168152883,15.1783058976253,14.7594813534763,14.9523894015543,14.7691191543938,15.0888205875421,15.1956475022254,14.8966780883194,14.6399946222944,15.2444568884874,15.7241257653262,15.6979972449643,14.8223114789876,15.7418608261287,15.4486163740762,14.8296844170943,14.9854445334559,15.0384484829042
"dbA|BDHKPFKD_01144",14.5111393473244,14.5468081207163,14.4986775472769,14.6888419457544,15.1695435728111,14.4409886666952,14.6629433489535,14.5269146359424,14.6438106091007,14.4223378436989,14.4246390531324,14.801460134513,14.5720251492587,14.4030775413134,14.823792047098,14.9065034143234,14.5738891167641,14.2898683081029,14.3389035630906,14.2893570504699,14.504885386088,14.4439855721551
"dbA|BDHKPFKD_01162",15.0451179212059,12.6105137819473,14.1161846135394,15.0503949817142,15.5793163781295,12.6683549791019,14.8388683000483,14.5875841298396,15.4094475956649,14.6812922420135,13.0291086925027,15.916448068339,14.263262743615,14.75982581966,15.7935245576136,13.2598327082223,14.6550773302148,14.4110333164582,13.1365086327353,14.3774469069242,14.6143634491474,12.8195334141366
"dbA|BDHKPFKD_01164",14.7643467482761,16.0835626628321,17.3086734374861,16.7349865822204,15.2457395006349,16.2013290586191,14.4676693143391,16.1673923882192,16.9877582423725,16.8593078281059,17.196804792921,14.9927785348687,17.3868529937374,16.3153089844324,17.5978487434912,17.6119748849745,15.8729096264778,16.8620862665951,16.1470726189488,15.83853791292,15.7139505990616,15.3212082838525
"dbA|BDHKPFKD_01201",14.6542704399422,15.2190398495835,14.7711939883885,14.6742613141541,14.6087629198081,14.642212716599,14.8281977171013,14.807742761291,14.9333016285424,14.5762881403692,14.7802754325783,14.8906386858332,14.9702959226207,14.7815706543617,14.4956995538076,14.6018778396735,14.9026297014895,14.6733711539252,15.5988553500397,14.7797164698655,14.7454486036087,14.7519150817334
"dbA|BDHKPFKD_01218",14.5922131385032,14.7605647304743,14.4734279022048,14.1810207053147,15.8681098468697,14.2314956598603,14.6092938021695,13.9778892455505,14.7554256219227,14.1113276151967,14.3011052265845,15.0962395129799,14.6814227035875,14.3745390377945,14.4282865791385,15.134808542892,14.7292736755742,14.7268061129979,14.2989797119008,14.190598176516,14.1345892067987,14.0817610980055
"dbA|BDHKPFKD_01275",15.3859582817057,15.5052171677808,15.4962861615958,15.372410050545,14.9097519027542,13.4289386249597,15.6532580474622,15.0842362332642,16.0212355642888,15.172094910195,13.1351145309646,15.7985757797457,15.6833423748309,15.2069164124751,13.8605824509921,15.2489115358067,16.3030213652906,15.0672695832519,15.303287877142,15.9180640814218,15.78885691343,15.4260538422696
"dbA|BDHKPFKD_01276",15.3672890463834,14.3855581482322,15.2218151852157,15.3490639540696,16.1117462003564,15.4402026232805,14.8146506405126,14.6563529772943,14.6860676255236,15.1434102015149,12.9569774257826,14.8492295728637,14.6569785630733,15.2746169315979,15.6506026223027,14.9791605162459,14.8320431881032,16.7659063276959,15.1116500765888,14.6582853245711,15.1226624452532,15.116483776166
"dbA|BDHKPFKD_01292",14.5757252604451,14.7091164326518,14.5063676208455,14.4324504659244,14.7181702352503,14.3455877684106,14.8046032783184,14.517794876956,14.4217341015356,14.5190915265184,14.2667754618626,14.9573328102323,14.5380824959025,14.831757566275,14.3506716375233,15.6786187770462,14.5717070707773,15.9167131691971,15.3883500733852,14.4110921241187,14.3400305311152,14.310299374061
"dbA|BDHKPFKD_01295",15.7872760215762,13.7134184221657,16.637215320627,15.5941729801571,15.877222704651,16.0071079666443,16.1230679127661,14.2749959193686,16.1264369283272,15.5747031469728,14.3843396255501,16.0263226515245,13.4991233024757,14.0668659061391,16.8185113982923,16.9194313558966,15.4209919343792,17.4158591105245,14.430842020285,14.0077778530662,13.7699837018828,15.1238931001831
"dbA|BDHKPFKD_01299",16.3297446949393,17.4409247706507,19.0782582474003,17.7254586960481,18.6360277844216,17.896502968692,15.9513224481576,17.8171336299554,15.6397690724554,19.0844074332302,18.7657007583592,16.1447686503818,18.228066665085,17.9256865907755,19.0069418032555,19.4474152388995,17.997770271212,19.4393864739239,18.567654567815,17.7309144899125,17.4134236091603,16.7059718563464
"dbA|BDHKPFKD_01300",14.1476088760574,13.5543573637633,13.6811824930847,14.1610834113012,13.7662151098289,14.2096177670649,14.7816118319721,14.0616337191065,14.57161789721,13.9317647097995,13.7531927635714,14.9460694949461,13.7508534407799,13.7507987641776,14.2553260763837,14.0592945916683,14.5744165678886,13.887954821089,13.8190973716365,14.0987346867258,14.0707934549034,14.236711646264
"dbA|BDHKPFKD_01318",14.7343995241661,14.9002541288397,14.8734782038938,14.9428856974957,15.3668699746443,14.7972273482482,14.7925044246197,14.6429171937482,14.8801699713903,14.7270171425585,14.8345225748983,14.8004220442487,14.9461624973097,14.9585533371866,14.8935422154312,14.8437707180258,14.9249205692333,14.7407189096754,14.9169411130509,14.6748474407643,15.0277451093251,14.8888545434732
"dbA|BDHKPFKD_01328",14.4419696554309,14.3735466447297,14.1981056529596,14.1360237695041,14.7419200547307,13.8520022504846,14.9102370372178,14.1200796825995,14.8715589945876,14.31437072199,14.1481673093449,15.2570271162115,14.1866893497689,14.5271279600997,14.2182493025191,14.2234662345163,14.8218586912736,14.9441473291206,13.9849365618777,14.4676732064361,13.8712302179674,14.3637855693952
"dbA|BDHKPFKD_01333",13.648374121611,14.1951414905548,13.6900379750573,13.6703809928238,14.9521699207021,13.6365152086024,15.7745971292205,14.0357085428011,15.6016174526722,13.764539129189,13.6908435485623,15.6240005491728,14.2686315739273,14.2039993616268,13.3176523800914,14.1568539734822,15.8520293947133,14.0501530710698,13.8414151239847,14.3147219661216,13.6834551297445,14.126375882958
"dbA|BDHKPFKD_01381",14.4588007587772,15.7185535265085,14.6149645770521,14.8558573384002,15.0173945381836,14.5468238832297,14.5822057090074,15.0835836580757,14.4724050598061,14.8587780369889,14.5688964696958,14.7047757080326,15.1159706238851,14.7785649173613,15.1977427989045,15.9586397637146,14.4902014835182,15.5444245446746,15.115027928635,14.9812654478628,14.805100522855,14.5992917595831
"dbA|BDHKPFKD_01394",14.9799351889297,14.5686209045346,14.9830768784404,15.2771663953385,15.7854633282632,15.1480459047901,14.6807947497984,14.4110584252626,14.7204639599285,14.3709429358965,14.7737867337938,14.8036028581985,14.7763553306462,14.4959933849179,14.8548387247796,14.44102934712,14.669733394645,14.1087295276027,14.5266393625984,14.2979688767475,14.8066586061644,14.8109711144352
"dbA|BDHKPFKD_01400",16.0887130834473,16.3078662771927,15.4415172733683,16.233318785604,15.9295449439525,16.231982592418,15.1453033459121,15.6426446650348,15.0582907439303,16.8669566742576,16.100527282299,15.1097765587968,15.5976339300643,16.1410565137175,16.7730803436397,16.2657282580122,14.8445406653864,15.8587270247823,16.4261853420539,15.7877716917195,16.1284922879954,15.8840379167064
"dbA|BDHKPFKD_01417",14.7191970711147,15.2200625641962,15.386942150408,15.1227796225268,15.2222091242807,14.5765484238703,14.5919949820568,15.1559243951788,14.42916119777,15.1482931620035,14.7040232266961,14.5909970088142,14.8882216558379,14.7875737903459,15.3488481988392,15.1467164375723,14.3825432392703,15.4318231762788,14.8899064072085,14.769527329189,14.9522866209149,14.6321069941062
"dbA|BDHKPFKD_01431",15.6036708230365,13.6797514928175,14.3310310534977,14.4881048924139,16.9989118734179,15.6719745938863,14.9357112904123,15.164576671238,15.0427363964097,14.3360357359537,15.1273909676372,15.1528336678747,14.5477551521114,16.4938145125049,16.0414819293628,18.1463652438581,15.0402996957951,17.9922076511034,15.4974198886641,14.8742169995099,14.5989790526435,15.5694763091997
"dbA|BDHKPFKD_01435",14.8348954287704,15.2203562591533,15.835301927508,14.2184777926251,15.5632196243084,15.7570961093372,15.597782619001,15.6313667603899,15.6060812202367,15.2675941119965,15.8021217268502,15.302863060461,15.0158340585642,15.3320187846487,15.9995545115831,16.040244007616,15.364260678842,17.9118710788578,15.3860325842546,14.9398105992664,15.1429201859287,15.2838562265614
"dbA|BDHKPFKD_01438",14.6233809506128,14.0869957908633,14.8276173451543,14.6982286858335,16.1940205965065,14.5703575283929,14.5126264804299,14.4270818556294,14.4207919751471,14.1737334139709,14.5066747308446,14.7208577838123,14.4082757062178,14.37101760113,14.9833197232156,14.57226036991,14.5510361157042,16.9406794110022,14.4315358206254,14.1290538084057,14.4812573902267,14.3037625713302
"dbA|BDHKPFKD_01451",14.5677831902828,14.6485268257716,14.5219218321857,14.5124966212413,14.4871546021846,14.618762034127,15.2283756330575,14.5583646197881,15.2612037048734,14.5414562303629,14.6017240219094,15.0814809688363,14.656577237323,14.6717036656279,14.1981568863768,14.4509443372843,15.2400647958153,14.5647601282853,14.7014281266422,14.5936897895992,14.7068648238351,14.7664971308426
"dbA|BDHKPFKD_01466",14.9915696278009,14.4159683498749,14.8990205480812,15.0076998947053,16.5366787048808,14.8986846955959,14.7895398163966,14.7289524313684,14.5194905441069,14.86552539074,14.8810808658748,14.8064761649753,14.6516038821913,14.9275151511553,14.5672188793174,15.7816692479967,14.6814505003012,17.384118668312,14.7565772536879,14.6445119909223,14.7541349220533,14.7249419503729
"dbA|BDHKPFKD_01469",14.2297137560075,14.6352247428937,14.0111812007739,14.0402785627764,14.1606224430398,13.7944473964443,14.6612733311416,14.0383175068809,14.4043410777459,13.4056069748796,13.9515099312987,15.0667282182489,13.9883171720377,14.2222686159333,14.0871578289938,14.0710543772554,14.3093210412185,15.3429337386713,13.6901771890772,14.4963084483958,13.5898711200915,14.1327653590782
"dbA|BDHKPFKD_01470",14.8815030850241,14.5569481290015,12.3258253136402,14.6036193009225,15.9882864469444,14.6062451225813,14.7691585096985,14.2881598628016,14.9626183754996,14.0707022757847,12.1018988070333,14.9234806234609,14.5536545878561,14.6325228793487,14.1351488144843,14.6285460270808,15.1699598921016,12.3016943907684,14.3157809911197,14.277457456076,14.455683647028,14.6267441182104
"dbA|BDHKPFKD_01484",15.2535032037432,14.2812095504625,14.4817463064796,15.0078470620225,14.9032922412301,15.1731930519651,15.2069300696906,14.589706588032,15.4490126605065,14.7517066519472,14.7712924010862,15.2687643512493,14.502005536965,15.173023828411,14.5254390293044,14.304299868561,15.0589148175753,14.4211477295737,14.5929058510789,14.6636076971076,14.7457247836541,15.5101674207896
"dbA|BDHKPFKD_01490",17.0703945320585,17.005352556268,18.4147914975225,17.5997249532769,16.7970575251466,17.9121756552276,15.0301587101062,17.7796729869268,15.2139281728672,18.1153838253101,18.9050489418657,14.9487375028582,18.2630637996045,18.0469145897889,18.9241852782944,18.4849851795451,18.160875654753,18.6717727593901,16.8433509683105,15.1959921243715,18.0098668384959,16.7589130892579
"dbA|BDHKPFKD_01491",15.5928555507716,14.9890839107822,16.6397143531737,16.5315037858849,16.8648432317982,17.8307209477208,15.7212249593964,16.5562459842408,16.9998688503924,17.172053619637,17.0203503567448,16.9290329531417,15.7724138114584,16.84728797674,17.0744910386327,16.7462935464197,17.9493429813162,17.9348215943177,15.1861795370712,16.3442893857474,16.0281529482239,14.4953315640183
"dbA|BDHKPFKD_01494",14.1845558602052,13.9890692625018,14.2849654990358,14.2530599646176,14.5403157862321,13.9351874344398,14.6368310814229,14.280437338604,14.5778425211481,13.9704813803566,13.1871226512374,14.9374559300434,14.2015695596604,13.8629891409251,14.4076944546269,14.2243225223352,14.4268852758261,14.0377489255823,13.6934327884393,14.2149788352037,13.9587285372927,14.0935429215054
"dbA|BDHKPFKD_01529",14.1863723527382,14.6169345285375,13.5430681019727,13.8537303450649,15.71037801426,13.8340926370868,14.9135158806117,13.8428723524454,14.6711740962924,13.7588531069137,13.546586578707,15.1468030660511,14.6357053981055,14.353412647067,13.7873710777358,13.888365038169,14.7158544219339,15.6094791935677,13.8995448993016,14.2060467134338,13.8799089227663,13.8007349146293
"dbA|BDHKPFKD_01538",14.6648133566892,14.6467059222566,15.026074888965,14.7345528407983,15.8482708295305,14.583295194198,14.6686100796956,14.9559602757528,14.5506024184749,14.9021492841918,14.9586539684609,14.6550866720518,14.6620640021839,14.8641292661704,14.9497608366126,15.8037065447472,14.4352915224368,16.2438615792859,15.4096182204943,14.7171801215156,14.7172692615157,14.4255936566692
"dbA|BDHKPFKD_01562",14.4724626952378,15.4343244212194,15.1463775957434,14.8552765414224,16.2927801766485,14.6376399212142,14.7921443577371,14.2418973386425,14.5746385627166,15.1411816684326,15.0231825063024,14.7147503339588,15.0136511944207,14.6599754564059,15.3810400584013,15.5021731861258,14.5801919390873,16.3329878066901,14.8295057002099,14.2817025223129,13.8759257063056,14.1349471249236
"dbA|BDHKPFKD_01579",13.9762028322489,17.1526090586656,18.1737127128157,17.7153003400217,16.3387000909407,17.1517522597208,14.8565221666499,16.9809726628206,16.8019559118157,17.9711376202866,17.9106023050707,15.7858590916456,18.0405607950401,17.511338039866,18.5764484276452,18.7450191537304,16.4866267065047,17.9472136562497,16.84093638737,15.5452416140583,16.7689189511687,16.220377640957
"dbA|BDHKPFKD_01580",14.701677376428,14.4011540129049,14.7894366938545,14.6097652421575,15.6619011902402,14.7700900519005,14.8147166085457,14.5966546120834,14.7204982033649,14.7421361746053,14.6432276633126,14.8281625819708,14.5780319952943,14.8092808724555,14.4199857985155,16.0674125821922,14.6550797540807,16.1622176168459,15.11370788171,14.4323975346353,14.4681987013137,14.3937450889169
"dbA|BDHKPFKD_01598",15.3510754257854,15.6261080096928,16.7555080290171,17.1661974095694,16.6149616823098,16.8733340366837,14.366306613979,16.3291444375814,15.4884018487582,17.0592289763937,16.9641231126063,15.1642682136974,17.0214942012998,17.8551783100376,17.1494290763624,18.0926720415488,15.3248645696171,18.4616384887954,17.6378996077313,16.0352620520399,16.081115234314,16.2196608744382
"dbA|BDHKPFKD_01602",16.5790456161081,15.7943153742208,17.6149990966823,16.8571419723008,15.8261359919826,17.4050687652111,15.9953764497111,16.432347383297,14.9342739517385,17.3085005162154,16.7479023989811,17.1089436999836,16.1660388867196,14.7271742523363,16.8211852668388,16.4501997485961,16.6712236401211,18.0007891916049,16.6804064674714,16.1477213672426,15.9884110571855,15.92615700843
"dbA|BDHKPFKD_01603",16.1739208333621,14.4544836169109,15.7944735544251,16.3475698090907,17.4252250603135,16.7843654371293,15.0251627826794,16.095416031755,16.3493295661797,16.9237139928588,16.9263530278632,16.3593955291141,15.8029414858888,16.4908770305272,16.3949663607679,17.3695638697266,16.7024033749574,17.661123111781,15.8150879531883,15.356097543237,16.0009920736887,15.8416963791141
"dbA|BDHKPFKD_01607",15.5949863687895,15.6327027213693,16.4404830907305,15.980773958921,16.8376424317394,15.9230312299696,14.6764874914668,16.0270942175115,14.7280567675611,16.320855999392,16.152229386247,14.7579542038457,15.5440456756845,16.0244954619909,16.3804757048222,16.3123854973424,14.5921077874889,17.2002420833341,16.1929717605294,16.1823335343523,15.6175768969819,15.5968186080357
"dbA|BDHKPFKD_01610",14.4901555845786,15.5887089878899,14.8117792512359,14.5609860460874,14.5343916431897,14.5781460706488,14.9886086138754,14.728211442225,13.897441603808,14.2175830704684,14.6062525818202,15.0492072649269,15.1707824637626,14.5808981724218,14.6568369068796,15.0116781615937,14.8612704440845,15.759903359821,14.7185655647835,15.0173536611835,14.4406753574103,14.3355417177699
"dbA|BDHKPFKD_01660",14.675070352814,14.5567757609191,14.3379737135891,14.362934200336,15.9766937374275,14.4514990813961,14.7315605747765,14.1773744571052,14.6729280645249,14.2820697295794,14.197753111237,15.0388102882927,14.595098848137,14.577987407464,13.8106122151027,15.8444051932312,14.6703483134498,15.3366763988145,14.611161540514,14.167890511716,14.2489944282037,14.1702978587638
"dbA|BDHKPFKD_01662",13.9850686535765,13.7065508685659,13.6533120676912,13.6442032351935,13.4769075263558,13.6500787247007,14.8886387682062,13.8456953967218,14.7082975217281,13.5302821207454,13.68984042306,14.9166591068461,13.6442401667055,14.1881417486149,13.7221041653504,13.256300519957,14.7862993240582,13.6448129513485,13.5392626853536,13.879509824034,13.3444603482071,13.5978644920769
"dbA|BDHKPFKD_01682",15.1205008667824,14.4289109499814,15.1729038425303,15.4507635474966,15.0956868612477,15.1590256604654,15.5005584560722,15.7651651135144,16.355716840382,16.074070310258,16.3872196433048,15.5365400351458,15.0664984896829,15.3377493394694,16.6723351545256,16.6544177583625,15.6595742948145,16.6993596692008,15.7181348025572,15.2589349809862,13.005666743015,15.0157048992543
"dbA|BDHKPFKD_01691",14.1018293202743,13.5288224061002,13.7850748627948,13.6805757870302,13.4378075997816,14.1859264023013,15.3569037993537,13.8448187394311,15.2125847085607,13.99976508527,13.7065008847337,15.1326750437742,13.5899150812994,13.9218229406594,13.7955575586959,13.0640454689084,14.8829846103306,13.084513342351,13.9266062140524,14.1357454884653,13.9414356109747,14.2124758930612
